pixel,current_gps_lat,current_gps_lon,current_gps_alt,true_attitude_roll,true_attitude_pitch,true_attitude_yaw,estimated_gps_lat,estimated_gps_lon,timestamp
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045168.9174032
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.0161147
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.1184492
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.4208944
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.5242307
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.6221404
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.7250676
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.8291411
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045169.9355526
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.039069
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.1412573
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.2446525
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.3508654
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.454859
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.5563529
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.6619108
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.7642503
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.8676896
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045170.967261
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.0720253
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.1725564
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.2741911
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.3793802
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.4799278
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.5848272
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.686801
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.7886434
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.8911572
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045171.9979773
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.0988157
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.200541
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.3054624
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.4103544
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.5132775
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.618055
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.7236493
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.8249223
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045172.930123
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.032841
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.1382961
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.2442014
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.3502717
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.4668903
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.576327
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.684862
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.7878432
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.8905158
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045173.9955597
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.1009736
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.2069235
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.3110669
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.4152758
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.5418947
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.64481
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.7505896
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.8564823
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045174.9609668
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.0716255
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.1886995
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.3944957
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.502315
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.6095204
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.7173975
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.8246262
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045175.9468682
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.0481164
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.1585765
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.2680218
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.372572
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.480639
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.5839427
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.6866055
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.8004897
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045176.9060752
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.0092294
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.1123755
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.215067
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.319897
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.4232595
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.5334847
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.636814
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.740544
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.842956
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045177.9496734
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.056038
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.1580098
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.2618678
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.3710477
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.4740355
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.5776417
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.6822584
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.7873192
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.886935
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045178.989079
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.092685
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.1942425
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.2964988
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.4002883
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.5159435
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.6171367
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.7234123
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.8268192
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045179.9308636
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.0313146
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.1386213
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.239054
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.343561
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.4433699
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.546888
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.649604
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.7570794
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.859941
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045180.963808
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.0672512
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.1704695
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.2737424
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.3758154
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.4816995
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.5844047
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.6902256
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.7944849
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045181.8970318
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.0036697
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.1122475
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.2215838
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.3285851
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.4309063
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.5334153
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.6380274
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.7458212
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.85199
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045182.9569628
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.069883
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.1789522
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.2964926
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.4068255
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.5116434
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.6161523
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.7238202
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.8399425
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045183.9527004
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.0634177
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.1719923
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.2824857
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.3838387
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.4979541
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.605833
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.7181473
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.8307235
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045184.9377017
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.0475025
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.2576802
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.3652308
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.4685512
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.5749454
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.6868527
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.796132
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045185.9075532
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.014539
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.1221054
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.228205
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.3403661
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.4421797
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.5491073
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.653648
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.7623224
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.8722405
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045186.9806342
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.0870278
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.194202
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.2989914
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.402904
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.5094242
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.6213937
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.7245471
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.8274667
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045187.93987
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.050472
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.1593482
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.2714553
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.3748844
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.4872808
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.5914562
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.7037005
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.8161888
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045188.9266393
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045189.0320823
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045189.1405375
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045189.2543952
"(None, None)",40.9588859,29.1357974,-0.015,-0.056771181523799896,0.0011137319961562753,1.5877410173416138,,,1757045189.367326
